Epoch,Training_MSE,Validation_MSE
1,0.3000980696516495,0.2879653573036194
2,0.2747081623041944,0.2851424515247345
3,0.2661002671753509,0.26080697774887085
4,0.2464926101806116,0.24827879667282104
5,0.23844993123199307,0.23870357871055603
6,0.23146357072933108,0.2535351514816284
7,0.22315100391294054,0.22962947189807892
8,0.2258222265960827,0.24797691404819489
9,0.21556294550496088,0.23810775578022003
10,0.2097325420548825,0.2360071837902069
11,0.21123155006875755,0.23794254660606384
12,0.21456385151938184,0.24085956811904907
13,0.21022438144638184,0.23624354600906372
14,0.20527195737460735,0.23937980830669403
15,0.2086606719628678,0.22412405908107758
16,0.2021444346063388,0.22256945073604584
17,0.19943264789088777,0.22433829307556152
18,0.19911816832341975,0.22034896910190582
19,0.1987477415523488,0.22268755733966827
20,0.20338897847141008,0.22231034934520721
