Epoch,Training_MSE,Validation_MSE
1,0.28876107387994965,0.27861693501472473
2,0.2580469756626981,0.28070253133773804
3,0.24322746549742424,0.26450181007385254
4,0.2320157995724039,0.2815164029598236
5,0.22551208294090533,0.25523126125335693
6,0.2203996884081648,0.23805929720401764
7,0.21935830103985815,0.24627265334129333
8,0.2094868354887059,0.2315361648797989
9,0.20544993510168935,0.23143677413463593
10,0.20327380752074717,0.2318519800901413
11,0.20352615732267434,0.22255057096481323
12,0.2000323615281747,0.22671951353549957
13,0.19934650791352007,0.2552837133407593
14,0.1965029545599986,0.20981228351593018
15,0.18810706536803168,0.19701385498046875
16,0.18266593671094783,0.194357767701149
17,0.1844984331655191,0.20584265887737274
18,0.18733889410009147,0.21082793176174164
19,0.22667395390484563,0.22134868800640106
20,0.19793358305521608,0.20086951553821564
