Epoch,Training_MSE,Validation_MSE
1,0.2861616543739007,0.28432419896125793
2,0.2620379132753451,0.29287275671958923
3,0.25330046712546556,0.28328582644462585
4,0.25150285223484253,0.2733854353427887
5,0.24386507259628531,0.2635076642036438
6,0.22877738375899007,0.2582198679447174
7,0.22255384922027588,0.24338893592357635
8,0.21992816045078026,0.2512553930282593
9,0.2205962032972625,0.25343507528305054
10,0.2146622885163772,0.2452770620584488
11,0.21279454171174172,0.25305846333503723
12,0.21048637270578313,0.25080960988998413
13,0.20697760155647288,0.25099611282348633
14,0.20520557474582468,0.2305651605129242
15,0.23197638918671906,0.24252653121948242
16,0.2259417320457926,0.24292050302028656
17,0.21988080864582119,0.23470622301101685
18,0.21606839846170922,0.23023435473442078
19,0.2086297071719927,0.23240341246128082
20,0.21202919525280006,0.23059037327766418
