Epoch,Training_MSE,Validation_MSE
1,0.2918865407310807,0.2883199453353882
2,0.26302266842638433,0.27590206265449524
3,0.2401249380255637,0.2606240510940552
4,0.22245097475549772,0.2640035152435303
5,0.2190463399297618,0.26267752051353455
6,0.213057518723742,0.2683980166912079
7,0.20830287476680548,0.24441322684288025
8,0.2079967933816667,0.24982325732707977
9,0.20858713675657084,0.24657323956489563
10,0.20176586015626208,0.2379777878522873
11,0.19620005823344522,0.2355603724718094
12,0.19261752932719964,0.2340327948331833
13,0.1955818464342982,0.23540419340133667
14,0.18902029974566947,0.22018395364284515
15,0.186340426349323,0.2361866682767868
16,0.18527718270367452,0.20879003405570984
17,0.18587639613325033,0.20369166135787964
18,0.17975318945120197,0.1999817043542862
19,0.17682117035083336,0.20987042784690857
20,0.1771635573896961,0.18423588573932648
