Epoch,Training_MSE,Validation_MSE
1,0.3035576110233673,0.28367677330970764
2,0.26657126879847837,0.28590524196624756
3,0.2508701242541751,0.26120346784591675
4,0.22829507137236496,0.2647691071033478
5,0.21956367721211725,0.2539476752281189
6,0.21461275274634334,0.2529948949813843
7,0.210098728843035,0.24423687160015106
8,0.20582004919342695,0.24438336491584778
9,0.20297946276549794,0.2520626187324524
10,0.2002815376076781,0.2468268722295761
11,0.19882496643251707,0.2355002611875534
12,0.19962178954510948,0.22950725257396698
13,0.19640136781872647,0.22837768495082855
14,0.193499777624671,0.22410798072814941
15,0.19162229973068376,0.22358229756355286
16,0.18964836507948382,0.21716271340847015
17,0.19109434377814125,0.21511386334896088
18,0.19212013343401552,0.22823326289653778
19,0.18652717841654431,0.21009252965450287
20,0.18356677268802327,0.20571137964725494
