Epoch,Training_MSE,Validation_MSE
1,0.2704537041513843,0.29536473751068115
2,0.2605303271473676,0.28282439708709717
3,0.2558806741471279,0.2853488326072693
4,0.23914175220614323,0.261947363615036
5,0.2274658110267167,0.25043952465057373
6,0.2432514478136328,0.24269536137580872
7,0.23751289473846973,0.23883071541786194
8,0.22460080394875925,0.23140405118465424
9,0.22143961209908722,0.22785647213459015
10,0.2295796372186066,0.24005389213562012
11,0.21604382978698966,0.2264733910560608
12,0.20397933571020152,0.231711745262146
13,0.1982503710471985,0.21886108815670013
14,0.19878170934513523,0.21631868183612823
15,0.19398794073622408,0.21036680042743683
16,0.1935385866936168,0.2066139429807663
17,0.1897835733084078,0.21184609830379486
18,0.18865791505643661,0.20053458213806152
19,0.18439291501856248,0.198935404419899
20,0.18341620958624832,0.1905241757631302
