Epoch,Training_MSE,Validation_MSE
1,0.2903606784614955,0.2858637571334839
2,0.2680367854706847,0.2889488935470581
3,0.2580792171698912,0.28263023495674133
4,0.25510046660806124,0.27595287561416626
5,0.23587836852869115,0.26208218932151794
6,0.22535757601637108,0.2552896738052368
7,0.2330603559064446,0.26735028624534607
8,0.2262987975978615,0.2633121609687805
9,0.21963522070148125,0.2683418095111847
10,0.2190139153554757,0.2503703832626343
11,0.2177195836728853,0.2527170479297638
12,0.21479994369455488,0.2571074068546295
13,0.2127900421552278,0.2487255036830902
14,0.21135375891606747,0.257953405380249
15,0.20861771798437312,0.24380789697170258
16,0.20732980534202694,0.24945922195911407
17,0.20924816043775987,0.2425004243850708
18,0.20372108824418508,0.2510281801223755
19,0.2087913331858718,0.23968899250030518
20,0.2023326361815815,0.23534031212329865
