Epoch,Training_MSE,Validation_MSE
1,0.286877842825204,0.2788050174713135
2,0.2514365066793701,0.2674717903137207
3,0.23434805490393767,0.24347884953022003
4,0.22319736429889828,0.2515408396720886
5,0.21660920597594396,0.2580471336841583
6,0.21446067753085737,0.24492906033992767
7,0.2116500434507038,0.25654420256614685
8,0.208390464399897,0.2563718259334564
9,0.20698764406297357,0.2504168748855591
10,0.20571498015585396,0.24908971786499023
11,0.20144348940848766,0.24389879405498505
12,0.20081264804440271,0.24300064146518707
13,0.2000305546507639,0.23876090347766876
14,0.2013256083867603,0.24054178595542908
15,0.20025871469848835,0.24130013585090637
16,0.1962853887276382,0.2430204153060913
17,0.19752676383510154,0.23450623452663422
18,0.19409506148141525,0.23616081476211548
19,0.192110388544557,0.23027662932872772
20,0.1913228334070568,0.2237050086259842
