Epoch,Training_MSE,Validation_MSE
1,0.28966044389361006,0.30459216237068176
2,0.2676709716278144,0.2695397734642029
3,0.24469725995430083,0.2672024667263031
4,0.2299952589195305,0.26523691415786743
5,0.23488126073798823,0.2604876160621643
6,0.2169167060832178,0.24386397004127502
7,0.21471644061848127,0.25410327315330505
8,0.20733184885551703,0.2530728280544281
9,0.20136750253988672,0.2388909012079239
10,0.19537610217079598,0.24462299048900604
11,0.19944788764312102,0.23418965935707092
12,0.19172783102987048,0.21984423696994781
13,0.19403999965653868,0.21727623045444489
14,0.19091102835374202,0.20231856405735016
15,0.18137808507641953,0.19755081832408905
16,0.18505475060658885,0.19457167387008667
17,0.1777838018999145,0.18019746243953705
18,0.17138911711186755,0.18487972021102905
19,0.1732185837699637,0.18996043503284454
20,0.16898378160494515,0.18137383460998535
