Epoch,Training_MSE,Validation_MSE
1,0.293732939619931,0.28389132022857666
2,0.2725274372098145,0.2813076376914978
3,0.27165897525251115,0.2803150713443756
4,0.2583106461275427,0.25518998503685
5,0.24164491228878457,0.2569301128387451
6,0.23935558323818273,0.24847739934921265
7,0.23626560930143367,0.24892334640026093
8,0.23254677012485545,0.24513408541679382
9,0.22836745373097378,0.24717536568641663
10,0.22515854437855026,0.2429538071155548
11,0.21970298374040245,0.23948557674884796
12,0.21708241086952534,0.2379060536623001
13,0.21206220415468877,0.22528699040412903
14,0.20287956288334055,0.21935588121414185
15,0.19867050121713528,0.2377145141363144
16,0.1975649283004253,0.2167489379644394
17,0.18848650335701608,0.21427178382873535
18,0.1853458625047318,0.21257922053337097
19,0.1984658947457438,0.21467940509319305
20,0.18609564350408112,0.21720609068870544
