Epoch,Training_MSE,Validation_MSE
1,0.29275693519342644,0.28513792157173157
2,0.26868527865162783,0.2858296036720276
3,0.26037201959758116,0.2614186704158783
4,0.24693988701007635,0.2531278133392334
5,0.24064005520274495,0.24956901371479034
6,0.2347905062849013,0.23925434052944183
7,0.2299721222970904,0.24373506009578705
8,0.22323060856125435,0.23617792129516602
9,0.2154878776979543,0.24649371206760406
10,0.21249159121532166,0.24436242878437042
11,0.2108900470155186,0.2512684166431427
12,0.20707332093279543,0.23640847206115723
13,0.20649560333963288,0.2315838783979416
14,0.205037502699082,0.23978188633918762
15,0.20455409872099525,0.22741863131523132
16,0.2052125586135937,0.2313411384820938
17,0.2016241231777561,0.22446146607398987
18,0.20450455657625874,0.22083906829357147
19,0.21027563929584656,0.23615923523902893
20,0.20159458207047504,0.21535572409629822
