Epoch,Training_MSE,Validation_MSE
1,0.28739633739303433,0.2828466296195984
2,0.27075729630073464,0.2818599343299866
3,0.265061167586787,0.2842765748500824
4,0.25268275617183555,0.25839683413505554
5,0.23871650657062463,0.2616109251976013
6,0.23074810214610916,0.2480991631746292
7,0.23399718385756244,0.26437658071517944
8,0.2282778559389832,0.246475487947464
9,0.2198915770057086,0.23460236191749573
10,0.21821194725695642,0.24084846675395966
11,0.21295420202781393,0.22887836396694183
12,0.21217899153054795,0.25679320096969604
13,0.21147649156990878,0.23885199427604675
14,0.21053265854565242,0.23556026816368103
15,0.2020391960902965,0.21440166234970093
16,0.19663713232948318,0.23243772983551025
17,0.19280812896890506,0.20599323511123657
18,0.1999557594218805,0.2130461484193802
19,0.19833240726692877,0.20653808116912842
20,0.19160147853855292,0.2077431082725525
