Epoch,Training_MSE,Validation_MSE
1,0.2779253236907483,0.2858841121196747
2,0.2486552333853271,0.2840796113014221
3,0.24138712720858618,0.25759077072143555
4,0.21943008985288992,0.2784094512462616
5,0.21084281243929376,0.24190784990787506
6,0.20489107551043514,0.24123644828796387
7,0.20361825296419056,0.2443421483039856
8,0.19894238904967826,0.24283650517463684
9,0.19802621915671276,0.2475292831659317
10,0.2025564207327637,0.24760274589061737
11,0.19799626374411192,0.24282917380332947
12,0.19557488559803787,0.2408069223165512
13,0.19697623598358066,0.2414105385541916
14,0.1983984279441898,0.23857282102108002
15,0.19784014651731854,0.24416548013687134
16,0.19103815070034336,0.22502638399600983
17,0.17955970238473776,0.2011188119649887
18,0.18007807697455447,0.20257526636123657
19,0.17663617761258904,0.19452109932899475
20,0.17318376991750958,0.21718057990074158
