Epoch,Training_MSE,Validation_MSE
1,0.30016073056856074,0.30293065309524536
2,0.2560973399144407,0.2872321903705597
3,0.25793046543702375,0.29732373356819153
4,0.265942992867852,0.2868591248989105
5,0.24631797704752514,0.27855902910232544
6,0.2302980295815267,0.27094894647598267
7,0.22187504170982386,0.24612711369991302
8,0.21772494551283628,0.2531272768974304
9,0.21339474382782392,0.24483422935009003
10,0.20859416926879285,0.23187412321567535
11,0.2090175538201084,0.2471972405910492
12,0.20538625401079882,0.23331081867218018
13,0.2008478822076232,0.23595844209194183
14,0.20568952160755452,0.23048663139343262
15,0.19743602812343902,0.22133681178092957
16,0.19930331870547607,0.2328270673751831
17,0.19453699238922284,0.22541242837905884
18,0.19024844242729402,0.21975038945674896
19,0.18892615364193513,0.25170040130615234
20,0.18593102452534227,0.21330827474594116
