Epoch,Training_MSE,Validation_MSE
1,0.2892804417820443,0.2821929156780243
2,0.2675811683078907,0.2815161943435669
3,0.26633222267874246,0.2804294526576996
4,0.2644970121550705,0.265018492937088
5,0.24928663111090205,0.23848240077495575
6,0.23309989122153135,0.23329026997089386
7,0.2231023630517967,0.22628000378608704
8,0.21292893318986,0.21730674803256989
9,0.20645697829113213,0.20374351739883423
10,0.19944732500092086,0.20881040394306183
11,0.19455483132156334,0.1952347755432129
12,0.18693313859596153,0.19420269131660461
13,0.18735219441533868,0.2155018001794815
14,0.18822873250996108,0.21072494983673096
15,0.18704175628179578,0.20975837111473083
16,0.1819456778223328,0.2051497995853424
17,0.18095743357396712,0.19820156693458557
18,0.17716791767288795,0.19623494148254395
19,0.17207759706373552,0.19679202139377594
20,0.17314393943254142,0.19031667709350586
