Epoch,Training_MSE,Validation_MSE
1,0.26942146859020766,0.28174734115600586
2,0.2586052385663417,0.27487891912460327
3,0.2468164777515385,0.26748114824295044
4,0.22466829882048894,0.25325340032577515
5,0.2203380113807877,0.241420179605484
6,0.21494953496132813,0.24193643033504486
7,0.2085875995854962,0.26571404933929443
8,0.2063436283335328,0.24501439929008484
9,0.2027464808913388,0.24660664796829224
10,0.19922334923551382,0.2381652444601059
11,0.19550214939811364,0.24553847312927246
12,0.20110163980170556,0.24173925817012787
13,0.1992786255041794,0.24365592002868652
14,0.20009868086646554,0.24091747403144836
15,0.1935720994487811,0.24415896832942963
16,0.19108304665697726,0.23376885056495667
17,0.19119151738224924,0.23424021899700165
18,0.19349599932598407,0.22851122915744781
19,0.19249412518789383,0.23142847418785095
20,0.19053328667682795,0.22173629701137543
