Epoch,Training_MSE,Validation_MSE
1,0.2865443221350247,0.2829722464084625
2,0.2582333441769172,0.29893967509269714
3,0.25502300232910685,0.289309561252594
4,0.24421147484182104,0.25381311774253845
5,0.23406074080455946,0.24957935512065887
6,0.23091871654109178,0.25842800736427307
7,0.23167327050758282,0.2450791895389557
8,0.21524379054794818,0.2614322900772095
9,0.2100622442478155,0.2470763623714447
10,0.21102942871427074,0.24351318180561066
11,0.20035228254720416,0.2360711693763733
12,0.1974788814662249,0.2266288548707962
13,0.18903413232005536,0.21581800282001495
14,0.1886816903676877,0.20978237688541412
15,0.18551113876936054,0.19944843649864197
16,0.18485450736236722,0.2100122570991516
17,0.18710164827493753,0.20174068212509155
18,0.22276486672912532,0.23062805831432343
19,0.20702363319374414,0.21337543427944183
20,0.1913957834196778,0.20120784640312195
