Epoch,Training_MSE,Validation_MSE
1,0.2954342731936178,0.28590908646583557
2,0.27110750278687523,0.2880796492099762
3,0.2720345577112214,0.28594183921813965
4,0.2645906413540053,0.282206654548645
5,0.2434518940949875,0.25975513458251953
6,0.23265147232329908,0.24082353711128235
7,0.23182647468324555,0.2623116075992584
8,0.2324539489790673,0.24678705632686615
9,0.23440300744579945,0.25486403703689575
10,0.23067950325577236,0.24095547199249268
11,0.22490175326857703,0.24786509573459625
12,0.21935151818502752,0.23922596871852875
13,0.2148518117497595,0.23532350361347198
14,0.21300956323544812,0.24172013998031616
15,0.20907022127443994,0.23138172924518585
16,0.20805327988377184,0.23167012631893158
17,0.20779190066296335,0.22491654753684998
18,0.20319125491317583,0.22507666051387787
19,0.1995336563368589,0.21712912619113922
20,0.19611495583544553,0.20811161398887634
