Epoch,Training_MSE,Validation_MSE
1,0.2980669808833549,0.2865068018436432
2,0.2706562425604702,0.2861526906490326
3,0.2661876730162648,0.2808615267276764
4,0.24580778339661627,0.2570574879646301
5,0.22275294551819289,0.24115996062755585
6,0.211809405428006,0.243164524435997
7,0.21017578525850972,0.2457413375377655
8,0.20443773352232406,0.2319823056459427
9,0.20053169118522873,0.2285403609275818
10,0.19704191922456676,0.22070446610450745
11,0.1929863562426016,0.2352222055196762
12,0.19789125886310407,0.21918480098247528
13,0.18949831130940195,0.20484288036823273
14,0.18620413234639904,0.19997148215770721
15,0.1815461082772968,0.19635212421417236
16,0.17942166821554884,0.19151818752288818
17,0.17829116254098298,0.18999560177326202
18,0.17762578452833871,0.1876504272222519
19,0.18520303136339916,0.1904054880142212
20,0.1779643906937926,0.18288278579711914
